"bimac","density","bathymetry_prob","reconstruction_log_probability","percentile","longitude","latitude","lower_fishing_effort_estimate","average_fishing_effort_estimate","upper_fishing_effort_estimate","gfw_data"
121.67928314209,71.6015625,0.175992430216973,-2.11467599868774,"0p-25p",2.5,65.5,795.330806832015,1314.02481128768,1832.71881574334,80.3013916015625
124.761978149414,70.37109375,0.173243623757715,-2.21848201751709,"0p-25p",3,65.5,781.663092475654,1291.44337017717,1801.22364787868,77.7552795410156
0,68.49609375,0.158655302038166,-1.15846812725067,"50p-75p",3.5,65.5,0,0,0,26.019998550415
0,74.23828125,0.143018025239551,-1.19344747066498,"50p-75p",4,65.5,0,0,0,70.9738845825195
124.978988647461,80.68359375,0.132930370643965,-2.25665211677551,"0p-25p",4.5,65.5,896.211555652769,1480.69735281762,2065.18314998247,32.5402755737305
122.399154663086,92.6953125,0.129375357447144,-2.16756772994995,"0p-25p",5,65.5,1029.63448151248,1701.13523032496,2372.63597913745,10.9233331680298
122.63338470459,176.484375,0.148983945924703,-2.35193419456482,"0p-25p",5.5,65.5,1960.34074482654,3238.82383927863,4517.30693373072,244.406387329102
0,473.02734375,0.635428857798534,-2.04001879692078,"25p-50p",6,65.5,5254.25990470937,8680.95114691114,12107.6423891129,495.808898925781
0,913.828125,0.333742072815637,-2.72965288162231,"0p-25p",6.5,65.5,10150.5558619903,16770.4835980709,23390.4113341515,79.1391677856445
0,1094.82421875,0.410830669000775,-3.08422994613647,"0p-25p",7,65.5,12161.0115594568,20092.1060547547,28023.2005500526,101.575836181641
0,872.109375,0.521565633485689,-2.7405161857605,"0p-25p",7.5,65.5,9687.15526095557,16004.8652137527,22322.5751665498,439.583618164062
0,547.734375,0.462697792045997,-2.13741946220398,"0p-25p",8,65.5,6084.08541920268,10051.9672143349,14019.849009467,235.593338012695
0,336.97265625,0.502164812253968,-1.74320805072784,"25p-50p",8.5,65.5,3743.00120302039,6184.08894412064,8625.1766852209,169.968612670898
0,240.76171875,0.439258624471416,-1.54057788848877,"25p-50p",9,65.5,2674.31610906117,4418.4353106228,6162.55451218443,61.5547218322754
0,238.59375,0.490704787407536,-1.5698618888855,"25p-50p",9.5,65.5,2650.23489805234,4378.64896199952,6107.0630259467,32.0036125183105
0,308.73046875,0.606810486624997,-1.71634459495544,"25p-50p",10,65.5,3429.29461636488,5665.7911052985,7902.28759423212,33.3083343505859
0,377.9296875,0.459351681582198,-1.76796531677246,"25p-50p",10.5,65.5,4197.94083802495,6935.72834108471,9673.51584414446,60.8611106872559
0,363.33984375,0.899090202011481,-1.85756492614746,"25p-50p",11,65.5,4035.88079637097,6667.97696791725,9300.07313946353,1117.70227050781
0,285.8203125,0.94760244863984,-1.74079644680023,"25p-50p",11.5,65.5,3174.81479192027,5245.34617795522,7315.87756399018,1850.59777832031
0,1.23046875,0.217652168998596,-1.07070302963257,"50p-75p",-4.5,66,0,0,0,7.85777711868286
0,4.21875,0.233406235309817,-1.03852677345276,"75p-100p",-4,66,0,0,0,66.9269409179688
0,6.796875,0.236258110520265,-1.08090162277222,"50p-75p",-3.5,66,0,0,0,32.1450004577637
125.815696716309,10.078125,0.227702043161269,-2.06784296035767,"25p-50p",-3,66,111.945089013999,184.952755762259,257.960422510519,25.1347236633301
0,16.2890625,0.219806092564531,-1.07641685009003,"50p-75p",-2.5,66,0,0,0,163.07194519043
125.963851928711,21.09375,0.218388047811817,-2.10721850395203,"0p-25p",-2,66,234.303674680463,387.110419037286,539.917163394109,312.5302734375
0,24.43359375,0.221558918980861,-1.08803069591522,"50p-75p",-1.5,66,0,0,0,551.070861816406
0,26.07421875,0.217188923852066,-1.11775648593903,"50p-75p",-1,66,0,0,0,448.627777099609
0,26.1328125,0.209274290120041,-1.11847984790802,"50p-75p",-0.5,66,0,0,0,315.626098632812
0,36.62109375,0.196680663377597,-1.15159678459167,"50p-75p",0,66,0,0,0,299.372497558594
0,66.4453125,0.198806234764912,-1.18933069705963,"50p-75p",0.5,66,0,0,0,116.093887329102
125.573799133301,107.40234375,0.196638177712588,-2.17303895950317,"0p-25p",1,66,1192.99621024802,1971.03721693151,2749.07822361501,341.820556640625
124.494438171387,127.44140625,0.189629212810514,-2.26972484588623,"0p-25p",1.5,66,1415.58470119446,2338.79211501694,3261.99952883941,484.128875732422
119.121543884277,119.0625,0.173054645068011,-2.28691005706787,"0p-25p",2,66,1322.51407486306,2185.02325412157,3047.53243338008,762.004150390625
118.567680358887,112.1484375,0.174450884723642,-2.14753365516663,"0p-25p",2.5,66,1245.71453705113,2058.1370612149,2870.55958537868,943.281372070312
0,99.9609375,0.170538039783058,-1.26862812042236,"50p-75p",3,66,0,0,0,294.920837402344
0,74.8828125,0.164136757354642,-1.24428498744965,"50p-75p",3.5,66,0,0,0,20.030553817749
0,68.73046875,0.158789626437329,-1.16167497634888,"50p-75p",4,66,0,0,0,36.2027778625488
0,95.390625,0.147327013295968,-1.23687613010406,"50p-75p",4.5,66,0,0,0,48.6733322143555
123.869979858398,133.4765625,0.13295588551917,-2.3751060962677,"0p-25p",5,66,1482.6215858947,2449.54870713038,3416.47582836606,25.3747215270996
124.462417602539,171.03515625,0.135857444373433,-2.35481476783752,"0p-25p",5.5,66,1899.81229553408,3138.82031436066,4377.82833318724,23.9561100006104
0,267.0703125,0.199690375408196,-1.56733763217926,"25p-50p",6,66,2966.54485887097,4901.24802769986,6835.95119652875,973.5908203125
0,441.85546875,0.598993624465762,-1.94818687438965,"25p-50p",6.5,66,4908.01114101491,8108.88797211159,11309.7648032083,734.315856933594
0,620.5078125,0.554322165837851,-2.27325415611267,"0p-25p",7,66,6892.43309685027,11387.4981600135,15882.5632231767,106.135559082031
0,754.86328125,0.354267226035103,-2.51972055435181,"0p-25p",7.5,66,8384.81733585666,13853.1764679371,19321.5356000175,62.7066688537598
0,726.73828125,0.477921282685452,-2.51844549179077,"0p-25p",8,66,8072.41243628271,13337.029242554,18601.6460488254,196.394439697266
0,488.02734375,0.490255324287941,-2.03359723091125,"25p-50p",8.5,66,5420.87585114881,8956.22966711543,12491.583483082,214.394165039062
0,274.453125,0.739617666818087,-1.68963766098022,"25p-50p",9,66,3048.55114500913,5036.73667436291,7024.92220371669,150.193893432617
0,237.65625,0.802931452855219,-1.57798755168915,"25p-50p",9.5,66,2639.82140139988,4361.44405448675,6083.06670757363,323.495269775391
0,295.95703125,0.733569244214655,-1.71075403690338,"25p-50p",10,66,3287.41072447505,5431.37424043703,7575.33775639902,696.989196777344
0,359.4140625,0.601399275050958,-1.8164689540863,"25p-50p",10.5,66,3992.27427913877,6595.93141770753,9199.5885562763,92.3947219848633
0,379.1015625,0.740701982884111,-1.8559455871582,"25p-50p",11,66,4210.95770884053,6957.23447547567,9703.5112421108,289.946105957031
0,453.22265625,0.945858326151253,-2.05512976646423,"25p-50p",11.5,66,5034.27478792605,8317.49747570391,11600.7201634818,2637.32934570312
0,496.171875,0.944802464018445,-2.10308408737183,"0p-25p",12,66,5511.3431033171,9105.6973011326,12700.0514989481,8368.32421875
0,0.234375,0.190311248150738,-1.07265067100525,"50p-75p",-4.5,66.5,0,0,0,27.7197227478027
0,0.76171875,0.210720744997884,-1.0230895280838,"75p-100p",-4,66.5,0,0,0,43.8705596923828
0,1.23046875,0.233926703480789,-1.06457042694092,"50p-75p",-3.5,66.5,0,0,0,69.0363922119141
0,3.22265625,0.234029281386004,-1.03927707672119,"75p-100p",-3,66.5,0,0,0,105.540557861328
0,6.97265625,0.214443320710597,-1.05648994445801,"75p-100p",-2.5,66.5,0,0,0,154.344161987305
0,10.60546875,0.228394849171322,-1.07926201820374,"50p-75p",-2,66.5,0,0,0,129.036117553711
124.974586486816,14.35546875,0.225761112546973,-2.06801652908325,"25p-50p",-1.5,66.5,159.45666749087,263.450146289264,367.443625087658,389.845275878906
124.474937438965,16.93359375,0.221318574379461,-2.00101447105408,"25p-50p",-1,66.5,188.093783285149,310.763641949377,433.433500613604,392.434448242188
0,24.19921875,0.216437339759783,-1.09075057506561,"50p-75p",-0.5,66.5,0,0,0,471.090850830078
0,40.1953125,0.19485739927495,-1.10783278942108,"50p-75p",0,66.5,0,0,0,382.783050537109
122.919044494629,58.65234375,0.200284849260652,-2.20019674301147,"0p-25p",0.5,66.5,651.494384319842,1076.38202626756,1501.26966821529,419.068054199219
124.267364501953,80.44921875,0.210889830302163,-2.10719609260559,"0p-25p",1,66.5,893.608181489653,1476.39612593943,2059.1840703892,471.8466796875
122.302856445312,98.3203125,0.17461958226748,-2.22810387611389,"0p-25p",1.5,66.5,1092.11546142727,1804.36467540157,2516.61388937588,258.992767333984
117.485023498535,105.703125,0.173142539998916,-2.17264270782471,"0p-25p",2,66.5,1174.12174756543,1939.85332206462,2705.58489656381,454.340270996094
115.42658996582,108.57421875,0.170644323953777,-2.24634623527527,"0p-25p",2.5,66.5,1206.0130810636,1992.54335132247,2779.07362158135,598.883605957031
121.859840393066,91.171875,0.168811032641994,-2.23065376281738,"0p-25p",3,66.5,1012.71254945222,1673.17725561671,2333.64196178121,712.12109375
120.069053649902,54.19921875,0.164010520719811,-2.12769246101379,"0p-25p",3.5,66.5,602.030275220633,994.658715581915,1387.2871559432,26.3980541229248
117.729759216309,43.41796875,0.163136893128219,-2.09488701820374,"0p-25p",4,66.5,482.275063717285,796.80227918508,1111.32949465288,67.3041687011719
121.515998840332,97.1484375,0.154338542850061,-2.31564402580261,"0p-25p",4.5,66.5,1079.09859061169,1782.85854101061,2486.61849140954,299.239715576172
0,177.01171875,0.139608141810199,-1.40309512615204,"25p-50p",5,66.5,1966.19833669355,3248.50159975456,4530.80486281557,404.645568847656
0,195.99609375,0.131342623590242,-1.41546773910522,"25p-50p",5.5,66.5,2177.07164390596,3596.90097688812,5016.73030987027,448.4677734375
0,173.49609375,0.130968464891997,-1.33596229553223,"50p-75p",6,66.5,0,0,0,241.509719848633
0,216.97265625,0.155740027203825,-1.4528294801712,"25p-50p",6.5,66.5,2410.07363150487,3981.8607824863,5553.64793346774,206.858612060547
0,401.015625,0.39585927860079,-1.85400927066803,"25p-50p",7,66.5,4454.3731930919,7359.39918858662,10264.4251840813,338.131103515625
0,654.140625,0.443162275639963,-2.32210040092468,"0p-25p",7.5,66.5,7266.01728925746,12004.7242170341,16743.4311448107,185.728607177734
0,726.73828125,0.473798981587279,-2.47430682182312,"0p-25p",8,66.5,8072.41243628271,13337.029242554,18601.6460488254,386.521667480469
0,544.6875,0.525077221429621,-2.15413498878479,"0p-25p",8.5,66.5,6050.24155508217,9996.05126491836,13941.8609747546,203.540283203125
0,345.76171875,0.753510054094476,-1.82359766960144,"25p-50p",9,66.5,3840.62773413725,6345.38495205285,8850.14216996844,37.2374992370605
0,283.30078125,0.757226261017439,-1.67825627326965,"25p-50p",9.5,66.5,3146.82851966677,5199.10798901466,7251.38745836255,84.6191635131836
0,312.59765625,0.819085911984637,-1.78287243843079,"25p-50p",10,66.5,3472.2502900563,5736.76134878867,8001.27240752104,164.578887939453
0,388.65234375,0.732313615686893,-1.90022623538971,"25p-50p",10.5,66.5,4317.04520598752,7132.50947076199,9947.97373553647,121.384719848633
0,483.1640625,0.620939291261823,-2.07137870788574,"25p-50p",11,66.5,5366.85583726415,8866.97920939294,12367.1025815217,28.7797222137451
0,582.01171875,0.684936479781631,-2.20568370819092,"0p-25p",11.5,66.5,6464.82889055843,10681.0216452704,14897.2143999825,926.757202148438
0,714.7265625,0.946892894124526,-2.55256223678589,"0p-25p",12,66.5,7938.98951042301,13116.5913650467,18294.1932196704,3985.005859375
0,627.65625,0.942432410769572,-2.37952971458435,"0p-25p",12.5,66.5,6971.83600882532,11518.6855797984,16065.5351507714,4155.083984375
0,0,0.219245565129924,-1.04627072811127,"75p-100p",-4.5,67,0,0,0,165.031661987305
0,0,0.237897026882171,-1.04093146324158,"75p-100p",-4,67,0,0,0,225.31916809082
0,0,0.207538057479172,-1.04101991653442,"75p-100p",-3.5,67,0,0,0,335.428619384766
0,2.51953125,0.228618235943282,-1.08578634262085,"50p-75p",-3,67,0,0,0,309.403625488281
0,8.671875,0.232797796806338,-1.06158363819122,"75p-100p",-2.5,67,0,0,0,231.463882446289
125.922332763672,15.76171875,0.228668654323947,-2.05136322975159,"25p-50p",-2,67,175.076912469568,289.257507558416,403.438102647265,392.279724121094
0,20.09765625,0.227470644091938,-1.08048665523529,"50p-75p",-1.5,67,0,0,0,481.482238769531
0,23.96484375,0.224433818225383,-1.10544073581696,"50p-75p",-1,67,0,0,0,641.005554199219
0,35.68359375,0.232328734710313,-1.16113793849945,"50p-75p",-0.5,67,0,0,0,809.423889160156
125.418342590332,49.8046875,0.230284011216793,-2.14869832992554,"0p-25p",0,67,553.217009662203,914.010711615814,1274.80441356942,625.644714355469
123.212013244629,55.25390625,0.228614299736612,-2.10889029502869,"0p-25p",0.5,67,613.745458954656,1014.01423653378,1414.2830141129,565.691955566406
119.859771728516,60.64453125,0.185647876136518,-2.16983723640442,"0p-25p",1,67,673.62306470633,1112.9424547322,1552.26184475806,237.89111328125
122.166297912598,69.0234375,0.174255690064027,-2.13457179069519,"0p-25p",1.5,67,766.693691037736,1266.71131562756,1766.72894021739,314.132507324219
116.708274841309,69.0234375,0.166259754077975,-2.20633435249329,"0p-25p",2,67,766.693691037736,1266.71131562756,1766.72894021739,303.040283203125
119.119354248047,63.1640625,0.15868551132024,-2.15977478027344,"0p-25p",2.5,67,701.60933695983,1159.18064367276,1616.75195038569,408.347503662109
122.620292663574,49.8046875,0.157506375782727,-2.00923585891724,"25p-50p",3,67,553.217009662203,914.010711615814,1274.80441356942,136.901107788086
115.581123352051,28.0078125,0.161367534635777,-2.02493619918823,"25p-50p",3.5,67,311.103212492392,513.996611943952,716.890011395512,6.18361186981201
111.578643798828,22.8515625,0.160506587986179,-1.94679403305054,"25p-50p",4,67,253.828980903834,419.369620623726,584.910260343618,316.656127929688
118.075614929199,69.43359375,0.160055684367785,-2.11364603042603,"0p-25p",4.5,67,771.249595823189,1274.2384626644,1777.22732950561,395.027221679688
0,143.0859375,0.158338262152488,-1.26064920425415,"50p-75p",5,67,0,0,0,370.953887939453
0,157.1484375,0.159486045000765,-1.36761617660522,"50p-75p",5.5,67,0,0,0,356.540283203125
0,124.51171875,0.15559168361117,-1.29802560806274,"50p-75p",6,67,0,0,0,400.424438476562
0,183.80859375,0.149764673240325,-1.42804574966431,"25p-50p",6.5,67,2041.69618742392,3373.23717922213,4704.77817102034,106.019721984863
0,355.48828125,0.149120616083265,-1.74034214019775,"25p-50p",7,67,3948.66776190657,6523.88586749782,9099.10397308906,56.4377784729004
0,478.88671875,0.143542303537856,-1.89972507953644,"25p-50p",7.5,67,5319.34425878728,8788.48181886594,12257.6193789446,5.42527675628662
0,477.48046875,0.141720027824236,-1.94456040859222,"25p-50p",8,67,5303.72401380858,8762.67445759679,12221.624901385,352.404724121094
0,439.5703125,0.606957322017002,-1.948810338974,"25p-50p",8.5,67,4882.62824292453,8066.95101004922,11251.2737771739,609.2158203125
0,403.2421875,0.485457757409828,-1.8626971244812,"25p-50p",9,67,4479.10524764151,7400.26084392945,10321.4164402174,346.631378173828
0,348.984375,0.341430520392172,-1.72407579421997,"25p-50p",9.5,67,3876.4241288801,6404.52682162799,8932.62951437588,422.863037109375
0,351.73828125,0.40727666628423,-1.77663803100586,"25p-50p",10,67,3907.01377529671,6455.06623744674,9003.11869959677,700.8505859375
0,493.2421875,0.595960382815291,-2.08928251266479,"25p-50p",10.5,67,5478.80092627815,9051.9319651552,12625.0630040323,841.003051757812
0,719.1796875,0.735859107769476,-2.5546247959137,"0p-25p",11,67,7988.45361952221,13198.3146757324,18408.1757319425,2777.05078125
0,835.01953125,0.702412921704422,-2.67349123954773,"0p-25p",11.5,67,9275.17129964242,15324.1960602788,21373.2208209151,6918.36669921875
0,777.83203125,0.648570619227665,-2.58398342132568,"0p-25p",12,67,8639.94800384206,14274.6967019999,19909.4454001578,1949.06274414062
0,712.1484375,0.812568225237235,-2.51527333259583,"0p-25p",12.5,67,7910.35239462873,13069.2778693866,18228.2033441445,112.970275878906
0,525.46875,0.934945204900122,-2.22251224517822,"0p-25p",13,67,5836.76487370663,9643.35066090661,13449.9364481066,494.2841796875
0,0,0.234604188658658,-1.09886598587036,"50p-75p",-4.5,67.5,0,0,0,102.478889465332
0,0,0.213226120338554,-1.05006277561188,"75p-100p",-4,67.5,0,0,0,223.498886108398
0,0.234375,0.239861062453233,-1.0826131105423,"50p-75p",-3.5,67.5,0,0,0,128.165832519531
0,3.28125,0.235995878346964,-1.10321474075317,"50p-75p",-3,67.5,0,0,0,248.762786865234
0,10.48828125,0.229837055188838,-1.07723963260651,"50p-75p",-2.5,67.5,0,0,0,289.529449462891
125.186813354492,18.92578125,0.23731096282378,-1.98657941818237,"25p-50p",-2,67.5,210.222463671637,347.324070414009,484.425677156381,418.169158935547
123.739784240723,23.3203125,0.213028317858132,-2.14024567604065,"0p-25p",-1.5,67.5,259.035729230067,427.972074380111,596.908419530154,411.26220703125
125.37117767334,25.72265625,0.211744609386264,-1.92040061950684,"25p-50p",-1,67.5,285.720314402009,472.059649881579,658.39898536115,673.360534667969
125.77173614502,32.98828125,0.23982173491999,-2.20046234130859,"0p-25p",-0.5,67.5,366.424913458612,605.397683105533,844.370452752454,761.502197265625
122.974555969238,39.55078125,0.238035061569373,-2.15000295639038,"0p-25p",0,67.5,439.319390025867,725.832035694911,1012.34468136396,439.500274658203
119.173484802246,42.3046875,0.216602551790762,-2.13059020042419,"0p-25p",0.5,67.5,469.909036442483,776.371451513668,1082.83386658485,351.641662597656
121.909088134766,50.390625,0.178422382111878,-2.13911008834839,"0p-25p",1,67.5,559.725445069994,924.763778811294,1289.80211255259,530.811096191406
121.190185546875,54.78515625,0.174466784924667,-2.0687153339386,"25p-50p",1.5,67.5,608.538710628424,1005.4117827774,1402.28485492637,719.80419921875
123.234573364258,43.7109375,0.172637916648101,-2.01934218406677,"25p-50p",2,67.5,485.529281421181,802.17881278282,1118.82834414446,674.255004882812
123.086898803711,31.640625,0.167935767219793,-2.05930709838867,"25p-50p",2.5,67.5,351.455512020694,580.665628555929,809.875745091164,488.188903808594
122.11124420166,26.30859375,0.158070217172347,-1.99467861652374,"25p-50p",3,67.5,292.228749809799,482.812717077059,673.39668434432,161.128616333008
119.70336151123,18.45703125,0.154667658104522,-2.05177402496338,"25p-50p",3.5,67.5,205.015715345405,338.721616657625,472.427517969846,3.38166689872742
117.424591064453,13.125,0.150022508442982,-1.95754194259644,"25p-50p",4,67.5,145.78895313451,240.868705178756,335.948457223001,5.29722309112549
122.967292785645,26.6015625,0.149083044713066,-2.12872099876404,"0p-25p",4.5,67.5,295.482967513694,488.189250674799,680.895533835905,9.42083263397217
0,53.61328125,0.158723172428792,-1.14191925525665,"50p-75p",5,67.5,0,0,0,71.8891677856445
125.284805297852,61.58203125,0.163421040296385,-2.15398907661438,"0p-25p",5.5,67.5,684.036561358795,1130.14736224497,1576.25816313114,196.108612060547
125.41552734375,57.94921875,0.164888233383852,-2.10741782188416,"0p-25p",6,67.5,643.684261830493,1063.47834563299,1483.27242943548,65.2444458007812
0,118.06640625,0.164417462230789,-1.29263412952423,"50p-75p",6.5,67.5,0,0,0,39.7166633605957
0,226.2890625,0.153537073114879,-1.43852078914642,"25p-50p",7,67.5,2513.55775448874,4152.83455089444,5792.11134730014,9.46527767181396
0,248.90625,0.173148996119258,-1.48969709873199,"25p-50p",7.5,67.5,2764.78336122946,4567.90294463997,6371.02252805049,6.90749979019165
0,217.08984375,0.173516295289563,-1.43273985385895,"25p-50p",8,67.5,2411.37531858643,3984.0113959254,5556.64747326438,5.01388883590698
0,275.09765625,0.16979340141445,-1.55510365962982,"25p-50p",8.5,67.5,3055.7104239577,5048.56504827794,7041.41967259818,0
0,358.06640625,0.138828553492358,-1.72725582122803,"25p-50p",9,67.5,3977.30487770085,6571.19936315793,9165.09384861501,231.30387878418
0,355.546875,0.68086321669298,-1.82582175731659,"25p-50p",9.5,67.5,3949.31860544735,6524.96117421736,9100.60374298738,975.172241210938
0,382.96875,0.814085915644531,-1.89150953292847,"25p-50p",10,67.5,4253.91338253195,7028.20471896584,9802.49605539972,908.586975097656
0,580.1953125,0.892398538545428,-2.32361221313477,"0p-25p",10.5,67.5,6444.65274079428,10647.6871369645,14850.7215331346,1289.31140136719
0,858.046875,0.930840655445848,-2.8356306552887,"0p-25p",11,67.5,9530.95281116859,15746.7916010612,21962.6303909537,478.648895263672
0,983.0859375,0.938441397905589,-3.06155467033386,"0p-25p",11.5,67.5,10919.8529271911,18041.4961405766,25163.1393539621,3514.7392578125
0,844.74609375,0.94712804523753,-2.79094171524048,"0p-25p",12,67.5,9383.21132741175,15502.6969757238,21622.1826240358,7034.55224609375
0,664.04296875,0.937701806812744,-2.43554711341858,"0p-25p",12.5,67.5,7376.00984764912,12186.4510526377,16996.8922576262,7206.548828125
0,612.24609375,0.835306167518888,-2.31349277496338,"0p-25p",13,67.5,6800.66415760043,11235.8799125572,15671.095667514,7101.265625
0,622.734375,0.762632235441626,-2.29595756530762,"0p-25p",13.5,67.5,6917.16515139988,11428.3598153563,15939.5544793128,1329.55090332031
0,580.13671875,0.866654415117997,-2.20959949493408,"0p-25p",14,67.5,6444.0018972535,10646.6118302449,14849.2217632363,1860.19946289062
0,0,0.23874426667303,-1.04119467735291,"75p-100p",-4.5,68,0,0,0,3.90333294868469
0,0,0.240387373029557,-1.07661914825439,"50p-75p",-4,68,0,0,0,36.9249992370605
0,0.76171875,0.235717435389154,-1.03011786937714,"75p-100p",-3.5,68,0,0,0,142.348052978516
0,3.45703125,0.24027995527306,-1.08387684822083,"50p-75p",-3,68,0,0,0,85.2877807617188
0,7.734375,0.218141701329597,-1.04862344264984,"75p-100p",-2.5,68,0,0,0,69.4033355712891
0,11.1328125,0.198830136514308,-1.11880660057068,"50p-75p",-2,68,0,0,0,304.266662597656
0,12.24609375,0.239937362531865,-1.10293233394623,"50p-75p",-1.5,68,0,0,0,588.994995117188
0,12.94921875,0.239799302530477,-1.06356203556061,"50p-75p",-1,68,0,0,0,410.63720703125
0,15.234375,0.23217640331452,-1.08251249790192,"50p-75p",-0.5,68,0,0,0,371.611114501953
120.855422973633,17.8125,0.191336175881333,-1.95325088500977,"25p-50p",0,68,197.856436396835,326.893242742597,455.930049088359,342.98193359375
121.363128662109,25.3125,0.191849023207075,-2.14226269721985,"0p-25p",0.5,68,281.164409616555,464.532502844743,647.900596072931,272.471954345703
120.286994934082,35.859375,0.194204828956865,-2.06266140937805,"25p-50p",1,68,398.316246956786,658.087712363386,917.859177769986,499.060546875
124.251907348633,34.74609375,0.178526653607732,-1.95836687088013,"25p-50p",1.5,68,385.950219681984,637.656884691974,889.363549701964,400.428619384766
123.986335754395,23.14453125,0.173847861866548,-2.10947012901306,"0p-25p",2,68,257.08319860773,424.746154221466,592.409109835203,517.360290527344
0,18.984375,0.17402900477594,-1.05612933635712,"75p-100p",2.5,68,0,0,0,255.670837402344
125.467475891113,22.67578125,0.171412677834733,-2.01627707481384,"25p-50p",3,68,251.876450281497,416.143700465082,580.410950648668,42.3199996948242
0,18.1640625,0.16332116113989,-1.06499648094177,"50p-75p",3.5,68,0,0,0,0
0,8.4375,0.168881906477767,-1.06346476078033,"50p-75p",4,68,0,0,0,1.92277801036835
0,5.0390625,0.170448000548725,-1.0440069437027,"75p-100p",4.5,68,0,0,0,0.820277988910675
0,7.91015625,0.161158683193202,-1.09102642536163,"50p-75p",5,68,0,0,0,5.01638889312744
122.700889587402,12.94921875,0.171703136137946,-2.00386118888855,"25p-50p",5.5,68,143.836422512173,237.642785020112,331.44914752805,3.49694395065308
117.250457763672,21.62109375,0.172979296638103,-1.94828343391418,"25p-50p",6,68,240.161266547474,396.788179513218,553.415092478962,13.951943397522
120.563781738281,49.921875,0.169840242465715,-2.07788920402527,"25p-50p",6.5,68,554.518696743761,916.16132505491,1277.80395336606,20.934720993042
123.655784606934,90.52734375,0.170111369281958,-2.13831901550293,"0p-25p",7,68,1005.55327050365,1661.34888170169,2317.14449289972,20.4583320617676
122.008186340332,93.57421875,0.174363464779429,-2.20764398574829,"0p-25p",7.5,68,1039.39713462416,1717.26483111818,2395.1325276122,16.0958347320557
119.217597961426,79.62890625,0.173503498715514,-2.28228998184204,"0p-25p",8,68,884.496371918746,1461.34183186575,2038.18729181276,9.04777812957764
120.037124633789,122.05078125,0.173115583967253,-2.37988686561584,"0p-25p",8.5,68,1355.70709544279,2239.86389681852,3124.02069819425,9.12277793884277
0,203.7890625,0.173054063212851,-1.42159307003021,"25p-50p",9,68,2263.63383482958,3739.916770588,5216.19970634642,12.0802774429321
0,265.01953125,0.172622002127129,-1.53375959396362,"25p-50p",9.5,68,2943.7653349437,4863.61229251568,6783.45925008766,12.5455551147461
0,360.41015625,0.129227693687185,-1.72484600543976,"25p-50p",10,68,4003.33861933201,6614.21163193985,9225.08464454769,472.748321533203
0,570.41015625,0.457209547787364,-2.17588663101196,"0p-25p",10.5,68,6335.96186948417,10468.1109147999,14600.2599601157,1899.87585449219
0,815.859375,0.925097024969901,-2.7270884513855,"0p-25p",11,68,9062.34546180767,14972.5707629866,20882.7960641655,2806.43090820312
0,941.8359375,0.929833757834164,-2.93562602996826,"0p-25p",11.5,68,10461.6590744827,17284.4802100148,24107.301345547,2070.51049804688
0,899.35546875,0.927882444666133,-2.83252882957458,"0p-25p",12,68,9989.79750741783,16504.8828383425,23019.9681692672,1482.11254882812
0,769.86328125,0.898345309259581,-2.61428928375244,"0p-25p",12.5,68,8551.4332822961,14128.4549881414,19705.4766939867,9043.4873046875
0,632.9296875,0,-2.20218205451965,"0p-25p",13,68,7030.41192749543,11615.4631845577,16200.5144416199,15097.408203125
0,566.25,0.948865564504499,-2.2489378452301,"0p-25p",13.5,68,6289.75197808886,10391.764137712,14493.7762973352,35453.6796875
0,635.56640625,0.9425863792814,-2.38595104217529,"0p-25p",14,68,7059.69988683049,11663.8519869373,16268.0040870442,26875.6875
0,538.59375,0.818244671076389,-2.2029287815094,"0p-25p",14.5,68,5982.55382684114,9884.21936608537,13785.8849053296,20409.125
0,0,0.231126090257669,-1.03883397579193,"75p-100p",-4.5,68.5,0,0,0,0
0,0,0.233639662069328,-1.04482710361481,"75p-100p",-4,68.5,0,0,0,0.592221975326538
0,0.76171875,0.243917141403793,-1.04490220546722,"75p-100p",-3.5,68.5,0,0,0,0
0,2.4609375,0.240877207836767,-1.05410718917847,"75p-100p",-3,68.5,0,0,0,0
0,3.45703125,0.229663072413095,-1.08059573173523,"50p-75p",-2.5,68.5,0,0,0,0
0,3.046875,0.241460095876571,-1.0893040895462,"50p-75p",-2,68.5,0,0,0,24.2947235107422
0,3.515625,0.215194798656957,-1.03454804420471,"75p-100p",-1.5,68.5,0,0,0,162.306106567383
0,5.91796875,0.225362922879965,-1.07971918582916,"50p-75p",-1,68.5,0,0,0,340.613616943359
121.569061279297,6.2109375,0.173027787803934,-2.02832055091858,"25p-50p",-0.5,68.5,68.9894153225806,113.98251227209,158.975609221599,356.026672363281
123.993492126465,5.9765625,0.175554962955282,-2.03091263771057,"25p-50p",0,68.5,66.3860411594644,109.681285393898,152.976529628331,248.152221679688
122.08080291748,12.48046875,0.179254801506635,-1.90511071681976,"25p-50p",0.5,68.5,138.62967418594,229.040331263728,319.450988341515,240.162490844727
118.368774414062,19.21875,0.186074276576612,-2.01082682609558,"25p-50p",1,68.5,213.476681375533,352.700604011749,491.924526647966,219.556106567383
117.499435424805,16.171875,0.181861576425301,-1.94290840625763,"25p-50p",1.5,68.5,179.632817255021,296.784654595253,413.936491935484,268.400817871094
121.549674987793,9.66796875,0.186254925514735,-1.98713278770447,"25p-50p",2,68.5,107.389184228545,177.425608725423,247.4620332223,116.395553588867
