"bimac","density","density_freq","reconstruction_log_probability","percentile","longitude","latitude","lower_fishing_effort_estimate","average_fishing_effort_estimate","upper_fishing_effort_estimate","gfw_data"
0,5.91796875,0.234375,-0.550403833389282,"50p-75p",0.5,69,0,0,0,458.196105957031
126.069610595703,8.26171875,0.76171875,-1.45804738998413,"25p-50p",1,69,91.7689392498478,151.61824745627,211.467555662693,339.858062744141
121.019584655762,6.50390625,0.76171875,-1.47682476043701,"25p-50p",1.5,69,72.2436330264759,119.35904586983,166.474458713184,283.116119384766
0,3.92578125,0.234375,-0.490902185440063,"75p-100p",2,69,0,0,0,250.60417175293
0,5.56640625,1.7578125,-0.569889724254608,"50p-75p",2.5,69,0,0,0,263.775817871094
0,10.8984375,4.98046875,-0.643131792545319,"50p-75p",3,69,0,0,0,280.371398925781
0,10.6640625,4.6875,-0.618487536907196,"50p-75p",3.5,69,0,0,0,157.686950683594
0,4.27734375,1.5234375,-0.547859370708466,"75p-100p",4,69,0,0,0,42.0913887023926
0,1.7578125,0,-0.568950712680817,"50p-75p",4.5,69,0,0,0,0
0,4.74609375,0.76171875,-0.50941389799118,"75p-100p",5,69,0,0,0,0
0,8.90625,2.2265625,-0.576907634735107,"50p-75p",5.5,69,0,0,0,0
0,10.6640625,2.4609375,-0.611853659152985,"50p-75p",6,69,0,0,0,0
0,12.5390625,2.75390625,-0.624632120132446,"50p-75p",6.5,69,0,0,0,0
0,18.22265625,4.27734375,-0.625117421150208,"50p-75p",7,69,0,0,0,4.12472200393677
0,20.33203125,3.92578125,-0.646332323551178,"50p-75p",7.5,69,0,0,0,16.7027778625488
0,18.984375,3.046875,-0.606358230113983,"50p-75p",8,69,0,0,0,1.99000000953674
117.965614318848,21.9140625,4.21875,-1.56301522254944,"25p-50p",8.5,69,243.415484251369,402.164713110958,560.913941970547,5.3116660118103
119.396347045898,27.0703125,4.921875,-1.48219227790833,"25p-50p",9,69,300.689715839927,496.791704431184,692.89369302244,1.69611096382141
0,40.95703125,4.921875,-0.656364619731903,"50p-75p",9.5,69,0,0,0,0
0,78.45703125,12.12890625,-0.807639420032501,"50p-75p",10,69,0,0,0,0
0,150.8203125,29.12109375,-1.13444364070892,"25p-50p",10.5,69,1675.27127396531,2767.8394961166,3860.40771826788,6.24555492401123
0,248.671875,48.28125,-1.60908210277557,"25p-50p",11,69,2762.17998706634,4563.60171776178,6365.02344845722,18.1388893127441
0,362.34375,75.3515625,-2.04534435272217,"0p-25p",11.5,69,4024.81645617772,6649.69675368494,9274.57705119215,19.1624984741211
0,479.4140625,109.21875,-2.75254082679749,"0p-25p",12,69,5325.20185065429,8798.15957934187,12271.1173080295,19.1130542755127
0,535.01953125,122.578125,-2.85018277168274,"0p-25p",12.5,69,5942.85237085362,9818.62565619294,13694.3989415323,0.327221989631653
0,446.66015625,97.67578125,-2.5603039264679,"0p-25p",13,69,4961.38031135879,8197.06312311453,11432.7459348703,56.8549995422363
0,271.23046875,56.3671875,-1.66283082962036,"25p-50p",13.5,69,3012.75475026628,4977.59480478777,6942.43485930926,2254.38891601562
0,186.9140625,38.4375,-1.35568237304688,"25p-50p",14,69,2076.19089508521,3430.22843535817,4784.26597563114,4947.50537109375
0,0,0,-0.514320135116577,"75p-100p",-4.5,69.5,0,0,0,0.985278010368347
0,0,0,-0.518117249011993,"75p-100p",-4,69.5,0,0,0,0.767221987247467
0,0,0,-0.515911161899567,"75p-100p",-3.5,69.5,0,0,0,0.808332979679108
0,0,0,-0.548648178577423,"75p-100p",-3,69.5,0,0,0,0.449443995952606
0,0,0,-0.562670528888702,"50p-75p",-2.5,69.5,0,0,0,0.773055970668793
0,0,0,-0.537785053253174,"75p-100p",-2,69.5,0,0,0,0
0,0.46875,0,-0.513267159461975,"75p-100p",-1.5,69.5,0,0,0,0
0,1.5234375,0,-0.54852694272995,"75p-100p",-1,69.5,0,0,0,0
0,1.5234375,0,-0.528905034065247,"75p-100p",-0.5,69.5,0,0,0,0
0,1.46484375,0,-0.495200872421265,"75p-100p",0,69.5,0,0,0,0
0,2.98828125,0,-0.490549027919769,"75p-100p",0.5,69.5,0,0,0,92.2891693115234
0,3.22265625,0,-0.529605805873871,"75p-100p",1,69.5,0,0,0,234.574722290039
0,1.7578125,0,-0.536848843097687,"75p-100p",1.5,69.5,0,0,0,312.067230224609
0,0.76171875,0,-0.51036262512207,"75p-100p",2,69.5,0,0,0,276.203063964844
0,1.171875,0.46875,-0.462653875350952,"75p-100p",2.5,69.5,0,0,0,232.498062133789
0,3.046875,1.5234375,-0.588756918907166,"50p-75p",3,69.5,0,0,0,228.885559082031
0,3.515625,1.5234375,-0.573072791099548,"50p-75p",3.5,69.5,0,0,0,182.022506713867
125.895561218262,3.45703125,0.46875,-1.48435831069946,"25p-50p",4,69.5,38.3997689059647,63.443096453333,88.4864240007013,215.9697265625
0,4.74609375,0,-0.602526247501373,"50p-75p",4.5,69.5,0,0,0,203.808059692383
0,4.6875,0.234375,-0.549651861190796,"50p-75p",5,69.5,0,0,0,25.4308338165283
0,4.27734375,0.76171875,-0.542116761207581,"75p-100p",5.5,69.5,0,0,0,0
0,4.74609375,0.76171875,-0.5602126121521,"50p-75p",6,69.5,0,0,0,0
0,4.39453125,0.46875,-0.487453699111938,"75p-100p",6.5,69.5,0,0,0,0
0,4.51171875,0.76171875,-0.590195596218109,"50p-75p",7,69.5,0,0,0,0
0,5.33203125,0.76171875,-0.558007657527924,"50p-75p",7.5,69.5,0,0,0,1.0161110162735
0,5.859375,0.46875,-0.500239253044128,"75p-100p",8,69.5,0,0,0,3.0247220993042
0,6.97265625,0.99609375,-0.546197831630707,"75p-100p",8.5,69.5,0,0,0,0.870832979679108
0,6.5625,1.2890625,-0.536352872848511,"75p-100p",9,69.5,0,0,0,1.63305604457855
0,5.15625,0.46875,-0.499754756689072,"75p-100p",9.5,69.5,0,0,0,3.657222032547
0,8.203125,0.46875,-0.601347029209137,"50p-75p",10,69.5,0,0,0,10.3186111450195
125.436614990234,18.92578125,1.9921875,-1.52854132652283,"25p-50p",10.5,69.5,210.222463671637,347.324070414009,484.425677156381,2.4488890171051
0,36.5625,4.453125,-0.638932108879089,"50p-75p",11,69.5,0,0,0,1.78277802467346
0,70.078125,13.88671875,-0.819947838783264,"50p-75p",11.5,69.5,0,0,0,4.59166717529297
0,128.84765625,32.51953125,-1.11423623561859,"25p-50p",12,69.5,1431.20494617316,2364.59947628609,3297.99400639902,17.3199996948242
0,176.30859375,42.1875,-1.35187530517578,"25p-50p",12.5,69.5,1958.3882142042,3235.59791911998,4512.80762403577,14.935001373291
0,178.9453125,37.79296875,-1.28095328807831,"25p-50p",13,69.5,1987.67617353926,3283.98672149964,4580.29726946003,25.7349987030029
0,155.21484375,28.41796875,-1.18051779270172,"25p-50p",13.5,69.5,1724.08453952374,2848.4875000827,3972.89046064165,2.54305601119995
122.285148620605,123.1640625,19.1015625,-1.94118714332581,"0p-25p",14,69.5,1368.07312271759,2260.29472448993,3152.51632626227,2.8438880443573
124.142875671387,81.328125,11.3671875,-1.79588234424591,"0p-25p",14.5,69.5,903.370834601339,1492.52572673265,2081.68061886395,11.8136100769043
0,42.24609375,6.2109375,-0.677221477031708,"50p-75p",15,69.5,0,0,0,22.3622207641602
0,11.66015625,1.81640625,-0.601028919219971,"50p-75p",15.5,69.5,0,0,0,0
0,0,0,-0.552677690982819,"50p-75p",-4.5,70,0,0,0,0
0,0,0,-0.533994674682617,"75p-100p",-4,70,0,0,0,0
0,0,0,-0.540086090564728,"75p-100p",-3.5,70,0,0,0,0
0,0,0,-0.529901444911957,"75p-100p",-3,70,0,0,0,0
0,0,0,-0.537766695022583,"75p-100p",-2.5,70,0,0,0,1.16250002384186
0,0,0,-0.506043314933777,"75p-100p",-2,70,0,0,0,0
0,0,0,-0.507680714130402,"75p-100p",-1.5,70,0,0,0,0
0,0,0,-0.538026750087738,"75p-100p",-1,70,0,0,0,2.44722199440002
0,0,0,-0.530113458633423,"75p-100p",-0.5,70,0,0,0,2.13611102104187
0,0.234375,0,-0.535417497158051,"75p-100p",0,70,0,0,0,0
0,0.76171875,0,-0.514617562294006,"75p-100p",0.5,70,0,0,0,0.588889002799988
0,0.76171875,0,-0.524566650390625,"75p-100p",1,70,0,0,0,0
0,0.234375,0,-0.555776178836823,"50p-75p",1.5,70,0,0,0,102.489723205566
0,0,0,-0.566375374794006,"50p-75p",2,70,0,0,0,304.397766113281
0,0,0,-0.503931879997253,"75p-100p",2.5,70,0,0,0,114.613334655762
0,0.234375,0,-0.517780482769012,"75p-100p",3,70,0,0,0,79.3602752685547
0,2.28515625,0,-0.561186492443085,"50p-75p",3.5,70,0,0,0,85.3000030517578
123.932899475098,6.97265625,0,-1.48416340351105,"25p-50p",4,70,77.4503813527085,127.961499626214,178.472617899719,134.50862121582
124.354148864746,9.90234375,0,-1.4855889081955,"25p-50p",4.5,70,109.992558391662,181.726835603615,253.461112815568,201.165832519531
0,6.73828125,0,-0.522370457649231,"75p-100p",5,70,0,0,0,230.03694152832
0,2.51953125,0,-0.552796483039856,"50p-75p",5.5,70,0,0,0,222.061386108398
0,2.2265625,0,-0.551213383674622,"50p-75p",6,70,0,0,0,59.4763870239258
0,2.2265625,0,-0.591623604297638,"50p-75p",6.5,70,0,0,0,0
0,0.76171875,0,-0.540511012077332,"75p-100p",7,70,0,0,0,0
0,0.234375,0,-0.46675717830658,"75p-100p",7.5,70,0,0,0,0
0,0.76171875,0,-0.566998839378357,"50p-75p",8,70,0,0,0,11.9569444656372
0,0.76171875,0,-0.551988959312439,"50p-75p",8.5,70,0,0,0,8.02499961853027
0,0.234375,0,-0.495606005191803,"75p-100p",9,70,0,0,0,6.20333385467529
0,0,0,-0.519552171230316,"75p-100p",9.5,70,0,0,0,7.45639038085938
0,0.99609375,0,-0.522924482822418,"75p-100p",10,70,0,0,0,2.93916583061218
0,2.98828125,0,-0.531166017055511,"75p-100p",10.5,70,0,0,0,1.99972200393677
0,3.22265625,0,-0.547525882720947,"75p-100p",11,70,0,0,0,0.644999980926514
0,4.98046875,0.76171875,-0.573842644691467,"50p-75p",11.5,70,0,0,0,0
0,12.59765625,2.9296875,-0.557412922382355,"50p-75p",12,70,0,0,0,0
0,23.203125,5.2734375,-0.615878939628601,"50p-75p",12.5,70,0,0,0,0
0,32.6953125,5.7421875,-0.617897391319275,"50p-75p",13,70,0,0,0,1.39611101150513
123.020973205566,37.8515625,4.453125,-1.64390075206757,"25p-50p",13.5,70,420.444927343274,694.648140828019,968.851354312763,16.3397235870361
120.451591491699,43.88671875,3.984375,-1.56513917446136,"25p-50p",14,70,487.481812043518,805.404732941465,1123.32765383941,10.7536115646362
0,47.34375,5.2734375,-0.6916583776474,"50p-75p",14.5,70,0,0,0,9.25611114501953
0,31.11328125,4.21875,-0.647143185138702,"50p-75p",15,70,0,0,0,16.9238910675049
0,8.14453125,1.23046875,-0.576138377189636,"50p-75p",15.5,70,0,0,0,0
0,0,0,-0.506211936473846,"75p-100p",-4.5,70.5,0,0,0,0
0,0,0,-0.512745916843414,"75p-100p",-4,70.5,0,0,0,0
0,0,0,-0.548268735408783,"75p-100p",-3.5,70.5,0,0,0,0
0,0,0,-0.504012644290924,"75p-100p",-3,70.5,0,0,0,2.09500002861023
0,0,0,-0.586221814155579,"50p-75p",-2.5,70.5,0,0,0,0
0,0,0,-0.507638514041901,"75p-100p",-2,70.5,0,0,0,0
0,0,0,-0.489160865545273,"75p-100p",-1.5,70.5,0,0,0,0
0,0,0,-0.483331799507141,"75p-100p",-1,70.5,0,0,0,0
0,0,0,-0.497890710830688,"75p-100p",-0.5,70.5,0,0,0,0
0,0,0,-0.533840954303741,"75p-100p",0,70.5,0,0,0,0.885555982589722
0,0,0,-0.523086547851562,"75p-100p",0.5,70.5,0,0,0,0
0,0,0,-0.514239728450775,"75p-100p",1,70.5,0,0,0,0
0,0,0,-0.544834017753601,"75p-100p",1.5,70.5,0,0,0,0
0,0,0,-0.550729691982269,"50p-75p",2,70.5,0,0,0,73.5999984741211
0,0,0,-0.51579362154007,"75p-100p",2.5,70.5,0,0,0,175.370834350586
0,0.76171875,0,-0.509857594966888,"75p-100p",3,70.5,0,0,0,210.267227172852
0,3.75,0,-0.497772753238678,"75p-100p",3.5,70.5,0,0,0,147.376937866211
0,8.4375,0,-0.59675270318985,"50p-75p",4,70.5,0,0,0,141.589172363281
121.847602844238,10.4296875,0,-1.46093201637268,"25p-50p",4.5,70.5,115.850150258673,191.404596079547,266.959041900421,197.621383666992
0,6.73828125,0,-0.509877681732178,"75p-100p",5,70.5,0,0,0,75.4252777099609
0,1.9921875,0,-0.552763521671295,"50p-75p",5.5,70.5,0,0,0,75.879997253418
0,0.76171875,0,-0.498752683401108,"75p-100p",6,70.5,0,0,0,249.982772827148
0,0.76171875,0,-0.540403962135315,"75p-100p",6.5,70.5,0,0,0,159.785552978516
0,0.234375,0,-0.521288573741913,"75p-100p",7,70.5,0,0,0,14.8599996566772
0,0,0,-0.500523328781128,"75p-100p",7.5,70.5,0,0,0,0
0,0,0,-0.534082472324371,"75p-100p",8,70.5,0,0,0,1.66083300113678
0,0,0,-0.503756761550903,"75p-100p",8.5,70.5,0,0,0,0.0524999983608723
0,0,0,-0.495922029018402,"75p-100p",9,70.5,0,0,0,0
0,0,0,-0.565757930278778,"50p-75p",9.5,70.5,0,0,0,1.35638904571533
0,0.234375,0,-0.542691171169281,"75p-100p",10,70.5,0,0,0,0
0,0.76171875,0,-0.55705851316452,"50p-75p",10.5,70.5,0,0,0,1.89777791500092
0,0.76171875,0,-0.575455963611603,"50p-75p",11,70.5,0,0,0,0
0,0.9375,0.234375,-0.519782781600952,"75p-100p",11.5,70.5,0,0,0,0.64055597782135
0,2.28515625,0.76171875,-0.551522612571716,"50p-75p",12,70.5,0,0,0,0.851666986942291
0,3.45703125,0.99609375,-0.560770928859711,"50p-75p",12.5,70.5,0,0,0,0.69083297252655
0,5.2734375,0.99609375,-0.570214688777924,"50p-75p",13,70.5,0,0,0,1.70444393157959
0,7.734375,0.76171875,-0.573943495750427,"50p-75p",13.5,70.5,0,0,0,3.56833291053772
0,10.3125,0.46875,-0.587828814983368,"50p-75p",14,70.5,0,0,0,5.10416698455811
0,11.3671875,0.76171875,-0.5431307554245,"75p-100p",14.5,70.5,0,0,0,56.4736137390137
0,7.03125,0.76171875,-0.584002196788788,"50p-75p",15,70.5,0,0,0,49.9969444274902
0,1.640625,0.234375,-0.536212801933289,"75p-100p",15.5,70.5,0,0,0,0
0,0,0,-0.529670000076294,"75p-100p",-4.5,71,0,0,0,0
0,0,0,-0.543246269226074,"75p-100p",-4,71,0,0,0,0
0,0,0,-0.567275762557983,"50p-75p",-3.5,71,0,0,0,0
0,0,0,-0.575021028518677,"50p-75p",-3,71,0,0,0,0
0,0,0,-0.560135364532471,"50p-75p",-2.5,71,0,0,0,0
0,0,0,-0.54121607542038,"75p-100p",-2,71,0,0,0,0
0,0,0,-0.496255695819855,"75p-100p",-1.5,71,0,0,0,0
0,0,0,-0.507211625576019,"75p-100p",-1,71,0,0,0,2.89861106872559
0,0,0,-0.55767560005188,"50p-75p",-0.5,71,0,0,0,0
0,0,0,-0.516269087791443,"75p-100p",0,71,0,0,0,0
0,0,0,-0.508695840835571,"75p-100p",0.5,71,0,0,0,1.21611094474792
0,0,0,-0.573158025741577,"50p-75p",1,71,0,0,0,0.800832986831665
0,0,0,-0.571121513843536,"50p-75p",1.5,71,0,0,0,0
0,0,0,-0.497285068035126,"75p-100p",2,71,0,0,0,4.59250020980835
0,0,0,-0.479408353567123,"75p-100p",2.5,71,0,0,0,66.2961120605469
0,0.76171875,0,-0.490792959928513,"75p-100p",3,71,0,0,0,94.5900039672852
0,2.6953125,0,-0.566856443881989,"50p-75p",3.5,71,0,0,0,178.016662597656
0,4.74609375,0,-0.563160479068756,"50p-75p",4,71,0,0,0,81.7300033569336
0,5.2734375,0,-0.536020576953888,"75p-100p",4.5,71,0,0,0,93.2222213745117
0,3.45703125,0,-0.58307409286499,"50p-75p",5,71,0,0,0,104.896385192871
0,0.99609375,0,-0.536805331707001,"75p-100p",5.5,71,0,0,0,108.084167480469
0,0,0,-0.470784604549408,"75p-100p",6,71,0,0,0,110.119720458984
0,0,0,-0.572647392749786,"50p-75p",6.5,71,0,0,0,169.737503051758
0,0,0,-0.497108221054077,"75p-100p",7,71,0,0,0,489.669158935547
0,0,0,-0.576972961425781,"50p-75p",7.5,71,0,0,0,401.651672363281
0,0,0,-0.572349905967712,"50p-75p",8,71,0,0,0,24.8655548095703
0,0,0,-0.514719009399414,"75p-100p",8.5,71,0,0,0,0
0,0,0,-0.531336069107056,"75p-100p",9,71,0,0,0,1.13055598735809
0,0,0,-0.559123158454895,"50p-75p",9.5,71,0,0,0,0
0,0,0,-0.587088167667389,"50p-75p",10,71,0,0,0,0
0,0,0,-0.53926956653595,"75p-100p",10.5,71,0,0,0,0
0,0.46875,0.234375,-0.55449366569519,"50p-75p",11,71,0,0,0,0
0,1.5234375,0.76171875,-0.560939908027649,"50p-75p",11.5,71,0,0,0,3.46444487571716
0,1.5234375,0.76171875,-0.567203402519226,"50p-75p",12,71,0,0,0,2.33555603027344
0,0.46875,0.234375,-0.556759357452393,"50p-75p",12.5,71,0,0,0,1.61416697502136
0,0.234375,0,-0.574120283126831,"50p-75p",13,71,0,0,0,0
0,0.99609375,0,-0.558495283126831,"50p-75p",13.5,71,0,0,0,3.49138808250427
0,1.5234375,0,-0.521323263645172,"75p-100p",14,71,0,0,0,23.4152774810791
0,0.99609375,0,-0.558925628662109,"50p-75p",14.5,71,0,0,0,83.7216644287109
0,0.234375,0,-0.493122637271881,"75p-100p",15,71,0,0,0,45.4541664123535
0,0,0,-0.531219720840454,"75p-100p",15.5,71,0,0,0,0
0,0,0,-0.507568180561066,"75p-100p",-4.5,71.5,0,0,0,0
0,0,0,-0.494702517986298,"75p-100p",-4,71.5,0,0,0,0
0,0,0,-0.506519138813019,"75p-100p",-3.5,71.5,0,0,0,0
0,0,0,-0.463070958852768,"75p-100p",-3,71.5,0,0,0,0
0,0,0,-0.519268155097961,"75p-100p",-2.5,71.5,0,0,0,0
0,0,0,-0.532085418701172,"75p-100p",-2,71.5,0,0,0,0
0,0,0,-0.589076936244965,"50p-75p",-1.5,71.5,0,0,0,1.55611097812653
0,0,0,-0.529823541641235,"75p-100p",-1,71.5,0,0,0,0.361110985279083
0,0,0,-0.494451940059662,"75p-100p",-0.5,71.5,0,0,0,0
0,0,0,-0.554089665412903,"50p-75p",0,71.5,0,0,0,0
0,0,0,-0.495826035737991,"75p-100p",0.5,71.5,0,0,0,1.49722301959991
0,0,0,-0.54875373840332,"50p-75p",1,71.5,0,0,0,0
0,0,0,-0.473887860774994,"75p-100p",1.5,71.5,0,0,0,0
0,0,0,-0.531567215919495,"75p-100p",2,71.5,0,0,0,17.1922206878662
0,0,0,-0.549427390098572,"50p-75p",2.5,71.5,0,0,0,33.4311103820801
0,0.234375,0,-0.50332099199295,"75p-100p",3,71.5,0,0,0,20.5713901519775
0,0.76171875,0,-0.526455998420715,"75p-100p",3.5,71.5,0,0,0,99.295280456543
0,0.99609375,0,-0.550279676914215,"50p-75p",4,71.5,0,0,0,183.28889465332
0,1.23046875,0,-0.549430727958679,"50p-75p",4.5,71.5,0,0,0,140.332778930664
0,1.5234375,0,-0.563896059989929,"50p-75p",5,71.5,0,0,0,154.065277099609
0,0.99609375,0,-0.532497406005859,"75p-100p",5.5,71.5,0,0,0,130.674163818359
0,0.234375,0,-0.56005984544754,"50p-75p",6,71.5,0,0,0,159.867782592773
0,0,0,-0.506147980690002,"75p-100p",6.5,71.5,0,0,0,76.1530532836914
0,0,0,-0.544989705085754,"75p-100p",7,71.5,0,0,0,104.050834655762
0,0,0,-0.558548212051392,"50p-75p",7.5,71.5,0,0,0,143.639450073242
0,0,0,-0.547702252864838,"75p-100p",8,71.5,0,0,0,164.162780761719
0,0,0,-0.516253292560577,"75p-100p",8.5,71.5,0,0,0,214.91667175293
0,0,0,-0.482334792613983,"75p-100p",9,71.5,0,0,0,123.626945495605
0,0,0,-0.537188589572906,"75p-100p",9.5,71.5,0,0,0,26.3875007629395
0,0,0,-0.537932693958282,"75p-100p",10,71.5,0,0,0,0
0,0,0,-0.534603178501129,"75p-100p",10.5,71.5,0,0,0,0.866666972637177
0,1.5234375,0.76171875,-0.579270839691162,"50p-75p",11,71.5,0,0,0,2.2444441318512
0,4.453125,2.2265625,-0.555479407310486,"50p-75p",11.5,71.5,0,0,0,0.169443994760513
0,4.453125,2.2265625,-0.544938087463379,"75p-100p",12,71.5,0,0,0,0
0,1.5234375,0.76171875,-0.534839987754822,"75p-100p",12.5,71.5,0,0,0,0
0,0,0,-0.552617967128754,"50p-75p",13,71.5,0,0,0,3.11472201347351
0,0,0,-0.51770555973053,"75p-100p",13.5,71.5,0,0,0,4.70555591583252
0,0,0,-0.497603088617325,"75p-100p",14,71.5,0,0,0,5.28833389282227
0,0,0,-0.531654238700867,"75p-100p",14.5,71.5,0,0,0,11.3027782440186
0,0,0,-0.555937349796295,"50p-75p",15,71.5,0,0,0,14.5299997329712
0,0,0,-0.474948525428772,"75p-100p",15.5,71.5,0,0,0,0
0,0,0,-0.513148248195648,"75p-100p",-4.5,72,0,0,0,0
0,0,0,-0.523000299930573,"75p-100p",-4,72,0,0,0,0
0,0,0,-0.543802380561829,"75p-100p",-3.5,72,0,0,0,0
0,0,0,-0.479330539703369,"75p-100p",-3,72,0,0,0,0
0,0,0,-0.507783770561218,"75p-100p",-2.5,72,0,0,0,0
0,0,0,-0.546137094497681,"75p-100p",-2,72,0,0,0,0
0,0,0,-0.566131711006165,"50p-75p",-1.5,72,0,0,0,0
0,0,0,-0.551207542419434,"50p-75p",-1,72,0,0,0,0
0,0,0,-0.529165923595428,"75p-100p",-0.5,72,0,0,0,0
0,0,0,-0.546845197677612,"75p-100p",0,72,0,0,0,0
0,0,0,-0.556173205375671,"50p-75p",0.5,72,0,0,0,0
0,0,0,-0.53955340385437,"75p-100p",1,72,0,0,0,0
0,0,0,-0.4419025182724,"75p-100p",1.5,72,0,0,0,3.3711109161377
0,0,0,-0.493727087974548,"75p-100p",2,72,0,0,0,681.483032226562
0,0,0,-0.526695668697357,"75p-100p",2.5,72,0,0,0,230.78694152832
0,0,0,-0.50215071439743,"75p-100p",3,72,0,0,0,75.8058319091797
0,0,0,-0.552843570709229,"50p-75p",3.5,72,0,0,0,23.0511131286621
0,0,0,-0.532692551612854,"75p-100p",4,72,0,0,0,28.0341682434082
0,0.76171875,0,-0.565778374671936,"50p-75p",4.5,72,0,0,0,58.7391662597656
0,2.2265625,0,-0.498720586299896,"75p-100p",5,72,0,0,0,74.899169921875
0,2.2265625,0,-0.560378015041351,"50p-75p",5.5,72,0,0,0,72.716667175293
0,0.76171875,0,-0.55699098110199,"50p-75p",6,72,0,0,0,109.633888244629
0,0,0,-0.573641836643219,"50p-75p",6.5,72,0,0,0,190.016952514648
0,0,0,-0.574002921581268,"50p-75p",7,72,0,0,0,217.798614501953
0,0,0,-0.59862357378006,"50p-75p",7.5,72,0,0,0,161.473892211914
0,0,0,-0.546650886535645,"75p-100p",8,72,0,0,0,207.513885498047
0,0,0,-0.54074901342392,"75p-100p",8.5,72,0,0,0,227.476943969727
0,0,0,-0.534753978252411,"75p-100p",9,72,0,0,0,220.163330078125
0,0.234375,0,-0.554258584976196,"50p-75p",9.5,72,0,0,0,198.127227783203
0,0.76171875,0,-0.548439681529999,"75p-100p",10,72,0,0,0,66.6158294677734
0,0.76171875,0,-0.553018510341644,"50p-75p",10.5,72,0,0,0,0
0,1.7578125,0.76171875,-0.52219432592392,"75p-100p",11,72,0,0,0,0
0,4.453125,2.2265625,-0.575459539890289,"50p-75p",11.5,72,0,0,0,0
0,4.453125,2.2265625,-0.548830926418304,"50p-75p",12,72,0,0,0,1.13722205162048
0,1.5234375,0.76171875,-0.536517739295959,"75p-100p",12.5,72,0,0,0,0
0,0,0,-0.506357252597809,"75p-100p",13,72,0,0,0,0
0,0,0,-0.525560975074768,"75p-100p",13.5,72,0,0,0,0
0,1.171875,0.234375,-0.57999712228775,"50p-75p",14,72,0,0,0,0
0,3.80859375,0.76171875,-0.566648721694946,"50p-75p",14.5,72,0,0,0,49.0188903808594
0,3.80859375,0.76171875,-0.509673714637756,"75p-100p",15,72,0,0,0,752.726135253906
0,1.171875,0.234375,-0.522768139839172,"75p-100p",15.5,72,0,0,0,0
0,0,0,-0.532764852046967,"75p-100p",-4.5,72.5,0,0,0,0
0,0,0,-0.577078938484192,"50p-75p",-4,72.5,0,0,0,0
0,0,0,-0.522619307041168,"75p-100p",-3.5,72.5,0,0,0,1.6827780008316
0,0,0,-0.537473261356354,"75p-100p",-3,72.5,0,0,0,0
0,0,0,-0.495879739522934,"75p-100p",-2.5,72.5,0,0,0,0
0,0,0,-0.545033037662506,"75p-100p",-2,72.5,0,0,0,0
0,0,0,-0.487756669521332,"75p-100p",-1.5,72.5,0,0,0,0
0,0,0,-0.54694402217865,"75p-100p",-1,72.5,0,0,0,0
0,0,0,-0.491369396448135,"75p-100p",-0.5,72.5,0,0,0,0
0,0,0,-0.543258190155029,"75p-100p",0,72.5,0,0,0,1.30277800559998
0,0,0,-0.533271968364716,"75p-100p",0.5,72.5,0,0,0,4.03888893127441
0,0,0,-0.517422556877136,"75p-100p",1,72.5,0,0,0,1.83722293376923
0,0,0,-0.526166081428528,"75p-100p",1.5,72.5,0,0,0,8.75222110748291
0,0,0,-0.53617936372757,"75p-100p",2,72.5,0,0,0,48.2472229003906
0,0,0,-0.52019864320755,"75p-100p",2.5,72.5,0,0,0,67.7969436645508
0,0,0,-0.538394391536713,"75p-100p",3,72.5,0,0,0,7.70611095428467
0,0,0,-0.537516355514526,"75p-100p",3.5,72.5,0,0,0,36.6741676330566
0,0,0,-0.554271757602692,"50p-75p",4,72.5,0,0,0,6.2888879776001
0,0.76171875,0,-0.533211946487427,"75p-100p",4.5,72.5,0,0,0,38.5052757263184
0,2.2265625,0,-0.575915932655334,"50p-75p",5,72.5,0,0,0,20.15305519104
0,2.2265625,0,-0.549075365066528,"50p-75p",5.5,72.5,0,0,0,5.44277715682983
0,0.76171875,0,-0.549136102199554,"50p-75p",6,72.5,0,0,0,10.6327772140503
0,0,0,-0.492451310157776,"75p-100p",6.5,72.5,0,0,0,43.8333320617676
0,0,0,-0.547854244709015,"75p-100p",7,72.5,0,0,0,75.426383972168
0,0,0,-0.499404013156891,"75p-100p",7.5,72.5,0,0,0,94.6022262573242
0,0,0,-0.525603413581848,"75p-100p",8,72.5,0,0,0,22.5019435882568
0,0.46875,0.234375,-0.530016243457794,"75p-100p",8.5,72.5,0,0,0,16.6911106109619
0,1.5234375,0.76171875,-0.579565167427063,"50p-75p",9,72.5,0,0,0,10.1961107254028
0,2.28515625,0.76171875,-0.586661159992218,"50p-75p",9.5,72.5,0,0,0,1.08000004291534
0,2.6953125,0.234375,-0.527987003326416,"75p-100p",10,72.5,0,0,0,0
0,2.2265625,0,-0.549321711063385,"50p-75p",10.5,72.5,0,0,0,0
0,1.23046875,0.234375,-0.545459747314453,"75p-100p",11,72.5,0,0,0,0
0,1.5234375,0.76171875,-0.554272592067719,"50p-75p",11.5,72.5,0,0,0,0
0,1.5234375,0.76171875,-0.550760626792908,"50p-75p",12,72.5,0,0,0,0
0,0.46875,0.234375,-0.554207563400269,"50p-75p",12.5,72.5,0,0,0,2.3833339214325
0,0,0,-0.485717594623566,"75p-100p",13,72.5,0,0,0,2.10722208023071
0,0,0,-0.50545209646225,"75p-100p",13.5,72.5,0,0,0,1.34250009059906
0,3.80859375,0.76171875,-0.564250588417053,"50p-75p",14,72.5,0,0,0,0
