"density","density_freq","bathymetry_prob","reconstruction_log_probability","percentile","longitude","latitude","lower_fishing_effort_estimate","average_fishing_effort_estimate","upper_fishing_effort_estimate","gfw_data"
0,0,0.189280579496022,-0.815858364105225,"75p-100p",2.5,71.5,0,0,0,33.4311103820801
0.234375,0,0.196850846162453,-0.858214497566223,"75p-100p",3,71.5,0,0,0,20.5713901519775
0.76171875,0,0.206740386923793,-0.899275958538055,"50p-75p",3.5,71.5,0,0,0,99.295280456543
0.99609375,0,0.198278821700495,-0.88774299621582,"75p-100p",4,71.5,0,0,0,183.28889465332
1.23046875,0,0.204860263720863,-0.866727709770203,"75p-100p",4.5,71.5,0,0,0,140.332778930664
1.5234375,0,0.187993100918882,-0.865398049354553,"75p-100p",5,71.5,0,0,0,154.065277099609
0.99609375,0,0.193356094227667,-0.930152595043182,"50p-75p",5.5,71.5,0,0,0,130.674163818359
0.234375,0,0.197188484039027,-0.830488204956055,"75p-100p",6,71.5,0,0,0,159.867782592773
0,0,0.194830043776124,-0.890646278858185,"75p-100p",6.5,71.5,0,0,0,76.1530532836914
0,0,0.190293242907147,-0.863285779953003,"75p-100p",7,71.5,0,0,0,104.050834655762
0,0,0.186211521700553,-1.00484454631805,"50p-75p",7.5,71.5,0,0,0,143.639450073242
0,0,0.183242128301076,-0.880487680435181,"75p-100p",8,71.5,0,0,0,164.162780761719
0,0,0.180375101314357,-0.827919840812683,"75p-100p",8.5,71.5,0,0,0,214.91667175293
0,0,0.177933737978566,-0.796083748340607,"75p-100p",9,71.5,0,0,0,123.626945495605
0,0,0.175836274364092,-0.923174262046814,"50p-75p",9.5,71.5,0,0,0,26.3875007629395
0,0,0.174623371741954,-0.921671152114868,"50p-75p",10,71.5,0,0,0,0
0,0,0.173813752005383,-0.841556370258331,"75p-100p",10.5,71.5,0,0,0,0.866666972637177
1.5234375,0.76171875,0.173462078873145,-0.955828964710236,"50p-75p",11,71.5,0,0,0,2.2444441318512
4.453125,2.2265625,0.173048819772669,-0.867866277694702,"75p-100p",11.5,71.5,0,0,0,0.169443994760513
4.453125,2.2265625,0.173187099747003,-0.864532172679901,"75p-100p",12,71.5,0,0,0,0
1.5234375,0.76171875,0.173387496660246,-0.977281153202057,"50p-75p",12.5,71.5,0,0,0,0
0,0,0.173989773505984,-0.889618039131165,"75p-100p",13,71.5,0,0,0,3.11472201347351
0,0,0.174392785048853,-0.862695336341858,"75p-100p",13.5,71.5,0,0,0,4.70555591583252
0,0,0.173063094270702,-0.801829218864441,"75p-100p",14,71.5,0,0,0,5.28833389282227
0,0,0.169479895637966,-0.853336751461029,"75p-100p",14.5,71.5,0,0,0,11.3027782440186
0,0,0.15950444219548,-0.844726264476776,"75p-100p",15,71.5,0,0,0,14.5299997329712
0,0,0.143711833667679,-0.777812778949738,"75p-100p",15.5,71.5,0,0,0,0
0,0,0.174622866190457,-0.91207629442215,"50p-75p",-4.5,72,0,0,0,0
0,0,0.179488938311721,-0.839096486568451,"75p-100p",-4,72,0,0,0,0
0,0,0.173256675000655,-0.927380859851837,"50p-75p",-3.5,72,0,0,0,0
0,0,0.173402625844916,-0.754967093467712,"75p-100p",-3,72,0,0,0,0
0,0,0.173143667521705,-0.825736820697784,"75p-100p",-2.5,72,0,0,0,0
0,0,0.174397964879408,-0.972792983055115,"50p-75p",-2,72,0,0,0,0
0,0,0.173929820957271,-0.976384520530701,"50p-75p",-1.5,72,0,0,0,0
0,0,0.162929111686369,-0.857047379016876,"75p-100p",-1,72,0,0,0,0
0,0,0.178224337175857,-0.924595832824707,"50p-75p",-0.5,72,0,0,0,0
0,0,0.174541644653122,-0.855877280235291,"75p-100p",0,72,0,0,0,0
0,0,0.173499322433061,-0.884823322296143,"75p-100p",0.5,72,0,0,0,0
0,0,0.173297247418485,-0.851851284503937,"75p-100p",1,72,0,0,0,0
0,0,0.173167197588183,-0.777845919132233,"75p-100p",1.5,72,0,0,0,3.3711109161377
0,0,0.176467893043658,-0.840690433979034,"75p-100p",2,72,0,0,0,681.483032226562
0,0,0.173400547268702,-0.862129628658295,"75p-100p",2.5,72,0,0,0,230.78694152832
0,0,0.173143441108454,-0.91322124004364,"50p-75p",3,72,0,0,0,75.8058319091797
0,0,0.176586946884982,-0.874737799167633,"75p-100p",3.5,72,0,0,0,23.0511131286621
0,0,0.182931529755242,-0.888518571853638,"75p-100p",4,72,0,0,0,28.0341682434082
0.76171875,0,0.182406979188297,-0.891603887081146,"75p-100p",4.5,72,0,0,0,58.7391662597656
2.2265625,0,0.189154275393238,-0.810141444206238,"75p-100p",5,72,0,0,0,74.899169921875
2.2265625,0,0.184788187459154,-0.909070014953613,"50p-75p",5.5,72,0,0,0,72.716667175293
0.76171875,0,0.182293992938448,-0.936043322086334,"50p-75p",6,72,0,0,0,109.633888244629
0,0,0.182739179470699,-0.916138887405396,"50p-75p",6.5,72,0,0,0,190.016952514648
0,0,0.183806823748644,-0.907736957073212,"50p-75p",7,72,0,0,0,217.798614501953
0,0,0.180145497016233,-0.966441035270691,"50p-75p",7.5,72,0,0,0,161.473892211914
0,0,0.178102086870568,-0.840512335300446,"75p-100p",8,72,0,0,0,207.513885498047
0,0,0.176672978010397,-0.871685862541199,"75p-100p",8.5,72,0,0,0,227.476943969727
0,0,0.175219976551078,-0.880517363548279,"75p-100p",9,72,0,0,0,220.163330078125
0.234375,0,0.173679284433052,-0.832388758659363,"75p-100p",9.5,72,0,0,0,198.127227783203
0.76171875,0,0.173068140713738,-0.871300578117371,"75p-100p",10,72,0,0,0,66.6158294677734
0.76171875,0,0.17305435693423,-0.873305857181549,"75p-100p",10.5,72,0,0,0,0
1.7578125,0.76171875,0.17332979645094,-0.823269844055176,"75p-100p",11,72,0,0,0,0
4.453125,2.2265625,0.173828327355169,-0.906499862670898,"50p-75p",11.5,72,0,0,0,0
4.453125,2.2265625,0.174392648307352,-0.92664760351181,"50p-75p",12,72,0,0,0,1.13722205162048
1.5234375,0.76171875,0.174403528093156,-0.883207499980927,"75p-100p",12.5,72,0,0,0,0
0,0,0.172854329770132,-0.85532534122467,"75p-100p",13,72,0,0,0,0
0,0,0.166909099142206,-0.831370651721954,"75p-100p",13.5,72,0,0,0,0
1.171875,0.234375,0.157762994451663,-0.961863040924072,"50p-75p",14,72,0,0,0,0
3.80859375,0.76171875,0.15275105118701,-0.853163957595825,"75p-100p",14.5,72,0,0,0,49.0188903808594
3.80859375,0.76171875,0.13597355604664,-0.869289934635162,"75p-100p",15,72,0,0,0,752.726135253906
1.171875,0.234375,0.131231311545825,-0.785048246383667,"75p-100p",15.5,72,0,0,0,0
0,0,0.185651061027892,-0.88057005405426,"75p-100p",-4.5,72.5,0,0,0,0
0,0,0.185091219689794,-0.923613548278809,"50p-75p",-4,72.5,0,0,0,0
0,0,0.188201549838894,-0.855463325977325,"75p-100p",-3.5,72.5,0,0,0,1.6827780008316
0,0,0.185427329731812,-0.909028232097626,"50p-75p",-3,72.5,0,0,0,0
0,0,0.186122620006853,-0.830393433570862,"75p-100p",-2.5,72.5,0,0,0,0
0,0,0.188027655851828,-0.884410262107849,"75p-100p",-2,72.5,0,0,0,0
0,0,0.176123823053056,-0.797678530216217,"75p-100p",-1.5,72.5,0,0,0,0
0,0,0.173543548974741,-0.879538357257843,"75p-100p",-1,72.5,0,0,0,0
0,0,0.173766911403664,-0.845840632915497,"75p-100p",-0.5,72.5,0,0,0,0
0,0,0.174956595094993,-0.863493144512177,"75p-100p",0,72.5,0,0,0,1.30277800559998
0,0,0.173621556702506,-0.886652886867523,"75p-100p",0.5,72.5,0,0,0,4.03888893127441
0,0,0.174373261168781,-0.820066392421722,"75p-100p",1,72.5,0,0,0,1.83722293376923
0,0,0.173216993326739,-0.850097119808197,"75p-100p",1.5,72.5,0,0,0,8.75222110748291
0,0,0.179277456395981,-0.916882872581482,"50p-75p",2,72.5,0,0,0,48.2472229003906
0,0,0.18442841650976,-0.756680428981781,"75p-100p",2.5,72.5,0,0,0,67.7969436645508
0,0,0.175715232797655,-0.906598210334778,"50p-75p",3,72.5,0,0,0,7.70611095428467
0,0,0.173026488897521,-0.89771431684494,"50p-75p",3.5,72.5,0,0,0,36.6741676330566
0,0,0.173023037857184,-0.842343211174011,"75p-100p",4,72.5,0,0,0,6.2888879776001
0.76171875,0,0.173028092436718,-0.900725901126862,"50p-75p",4.5,72.5,0,0,0,38.5052757263184
2.2265625,0,0.173823871048773,-0.988940358161926,"50p-75p",5,72.5,0,0,0,20.15305519104
2.2265625,0,0.174477108789161,-0.94461053609848,"50p-75p",5.5,72.5,0,0,0,5.44277715682983
0.76171875,0,0.175720966537759,-0.90635746717453,"50p-75p",6,72.5,0,0,0,10.6327772140503
0,0,0.177413963191888,-0.906717419624329,"50p-75p",6.5,72.5,0,0,0,43.8333320617676
0,0,0.179478823522649,-0.947216987609863,"50p-75p",7,72.5,0,0,0,75.426383972168
0,0,0.176356435915407,-0.849363803863525,"75p-100p",7.5,72.5,0,0,0,94.6022262573242
0,0,0.17467308936179,-0.828944683074951,"75p-100p",8,72.5,0,0,0,22.5019435882568
0.46875,0.234375,0.174075012429686,-0.887856721878052,"75p-100p",8.5,72.5,0,0,0,16.6911106109619
1.5234375,0.76171875,0.173254038879027,-0.921597182750702,"50p-75p",9,72.5,0,0,0,10.1961107254028
2.28515625,0.76171875,0.173026782700876,-0.954447388648987,"50p-75p",9.5,72.5,0,0,0,1.08000004291534
2.6953125,0.234375,0.173144182589605,-0.848508179187775,"75p-100p",10,72.5,0,0,0,0
2.2265625,0,0.173490340480427,-0.873956978321075,"75p-100p",10.5,72.5,0,0,0,0
1.23046875,0.234375,0.173989069689841,-0.884239614009857,"75p-100p",11,72.5,0,0,0,0
1.5234375,0.76171875,0.174439119381835,-0.912715017795563,"50p-75p",11.5,72.5,0,0,0,0
1.5234375,0.76171875,0.17412445390045,-0.879716992378235,"75p-100p",12,72.5,0,0,0,0
0.46875,0.234375,0.172907105467637,-0.852281451225281,"75p-100p",12.5,72.5,0,0,0,2.3833339214325
0,0,0.168416543652958,-0.797753155231476,"75p-100p",13,72.5,0,0,0,2.10722208023071
0,0,0.157969571240157,-0.80263078212738,"75p-100p",13.5,72.5,0,0,0,1.34250009059906
3.80859375,0.76171875,0.140912737602441,-0.849185466766357,"75p-100p",14,72.5,0,0,0,0
11.1328125,2.2265625,0.129480269891412,-0.946529030799866,"50p-75p",14.5,72.5,0,0,0,382.783874511719
11.1328125,2.2265625,0.165970222675459,-0.951773285865784,"50p-75p",15,72.5,0,0,0,1590.59216308594
3.80859375,0.76171875,0.229098033658434,-0.904381930828094,"50p-75p",15.5,72.5,0,0,0,0
0,0,0.177083941835889,-0.870450973510742,"75p-100p",-4.5,73,0,0,0,0
0,0,0.187612459420296,-0.842217206954956,"75p-100p",-4,73,0,0,0,0
0,0,0.184619898933498,-0.875187754631042,"75p-100p",-3.5,73,0,0,0,0
0,0,0.199079875555483,-0.812230288982391,"75p-100p",-3,73,0,0,0,0
0,0,0.191483561833089,-0.895512819290161,"75p-100p",-2.5,73,0,0,0,0
0.234375,0,0.198206112255928,-1.01078724861145,"50p-75p",-2,73,0,0,0,1.95277798175812
0.76171875,0,0.195044757812723,-0.858309388160706,"75p-100p",-1.5,73,0,0,0,0
0.76171875,0,0.185713708771953,-0.914670884609222,"50p-75p",-1,73,0,0,0,0
0.234375,0,0.192001752767071,-0.890445053577423,"75p-100p",-0.5,73,0,0,0,1.88555598258972
0,0,0.183181466526363,-0.822428822517395,"75p-100p",0,73,0,0,0,0
0,0,0.187604070908015,-0.963086724281311,"50p-75p",0.5,73,0,0,0,12.0491676330566
0,0,0.183469009153603,-0.873030602931976,"75p-100p",1,73,0,0,0,9.30666542053223
0,0,0.179852140313968,-0.863833129405975,"75p-100p",1.5,73,0,0,0,38.4111099243164
0,0,0.174084849440924,-0.87058413028717,"75p-100p",2,73,0,0,0,22.1369457244873
0,0,0.174678107599911,-0.954041957855225,"50p-75p",2.5,73,0,0,0,5.83611106872559
0,0,0.177073404727969,-0.868876457214355,"75p-100p",3,73,0,0,0,3.00638794898987
0,0,0.173067946265271,-0.883821964263916,"75p-100p",3.5,73,0,0,0,3.82055497169495
0,0,0.173991635444408,-0.88828581571579,"75p-100p",4,73,0,0,0,22.0241661071777
0.234375,0,0.173024100865739,-0.817905604839325,"75p-100p",4.5,73,0,0,0,16.3686122894287
0.76171875,0,0.182029779283211,-0.870122909545898,"75p-100p",5,73,0,0,0,8.58611106872559
0.76171875,0,0.191049101594231,-0.783448040485382,"75p-100p",5.5,73,0,0,0,7.61722326278687
0.234375,0,0.173022766126433,-0.934925198554993,"50p-75p",6,73,0,0,0,33.2997245788574
0,0,0.173116345610552,-0.804745137691498,"75p-100p",6.5,73,0,0,0,58.4047241210938
0,0,0.173062556458063,-0.844971776008606,"75p-100p",7,73,0,0,0,128.285003662109
0.234375,0,0.173851496557088,-0.88049989938736,"75p-100p",7.5,73,0,0,0,119.56916809082
0.76171875,0,0.173883040595766,-0.851554453372955,"75p-100p",8,73,0,0,0,13.7608327865601
2.28515625,0.76171875,0.1735784590809,-0.872912704944611,"75p-100p",8.5,73,0,0,0,0
4.6875,2.2265625,0.173180034168176,-0.961378991603851,"50p-75p",9,73,0,0,0,0
5.21484375,2.2265625,0.173024220105349,-0.942803740501404,"50p-75p",9.5,73,0,0,0,0
3.75,0.76171875,0.173146378846157,-0.858373761177063,"75p-100p",10,73,0,0,0,0.56972199678421
2.2265625,0,0.173576242487406,-0.90496701002121,"50p-75p",10.5,73,0,0,0,3.91888904571533
0.76171875,0,0.174224960482247,-0.791908919811249,"75p-100p",11,73,0,0,0,0
0,0,0.174444626511804,-0.813210129737854,"75p-100p",11.5,73,0,0,0,2.77888894081116
0,0,0.173591130457364,-0.83008486032486,"75p-100p",12,73,0,0,0,0
0,0,0.171639798009006,-0.83166640996933,"75p-100p",12.5,73,0,0,0,0
0,0,0.165717094716055,-0.99021989107132,"50p-75p",13,73,0,0,0,0
0,0,0.15395620996413,-0.902123630046844,"50p-75p",13.5,73,0,0,0,2.20166707038879
3.80859375,0.76171875,0.136784779114189,-0.946769416332245,"50p-75p",14,73,0,0,0,3.65472292900085
11.1328125,2.2265625,0.128816677101849,-1.0738297700882,"25p-50p",14.5,73,123.660272748022,204.308276714123,284.956280680224,443.703887939453
11.1328125,2.2265625,0.135354194678829,-0.83236688375473,"75p-100p",15,73,0,0,0,907.276672363281
3.80859375,0.76171875,0.220008184681666,-0.883588194847107,"75p-100p",15.5,73,0,0,0,0
0,0,0.204219471695024,-0.882490277290344,"75p-100p",-4.5,73.5,0,0,0,0
0,0,0.193198259018228,-0.76873242855072,"75p-100p",-4,73.5,0,0,0,0
0,0,0.188890264362891,-0.851755082607269,"75p-100p",-3.5,73.5,0,0,0,0
0,0,0.191959527719326,-0.836699545383453,"75p-100p",-3,73.5,0,0,0,3.86777710914612
0,0,0.20268224321559,-0.959448337554932,"50p-75p",-2.5,73.5,0,0,0,0.994166970252991
0.76171875,0,0.191855008107824,-0.92105633020401,"50p-75p",-2,73.5,0,0,0,2.66583395004272
2.2265625,0,0.176503387827501,-0.938729107379913,"50p-75p",-1.5,73.5,0,0,0,0
2.2265625,0,0.193229198720522,-0.873463988304138,"75p-100p",-1,73.5,0,0,0,0
0.76171875,0,0.179022298861596,-0.820757269859314,"75p-100p",-0.5,73.5,0,0,0,0.582221984863281
0,0,0.187332979490724,-0.948452830314636,"50p-75p",0,73.5,0,0,0,3.84388899803162
0,0,0.185704696843683,-0.852963030338287,"75p-100p",0.5,73.5,0,0,0,17.7377758026123
0,0,0.19885503057271,-0.880258500576019,"75p-100p",1,73.5,0,0,0,23.730001449585
0,0,0.1976142806792,-0.872140049934387,"75p-100p",1.5,73.5,0,0,0,11.8466672897339
0,0,0.214254056458875,-0.858656883239746,"75p-100p",2,73.5,0,0,0,9.72472286224365
0,0,0.202437898241956,-0.885911345481873,"75p-100p",2.5,73.5,0,0,0,9.60833358764648
0,0,0.190113391105937,-0.850696623325348,"75p-100p",3,73.5,0,0,0,3.03222107887268
0,0,0.194941877467844,-0.796176612377167,"75p-100p",3.5,73.5,0,0,0,10.4036121368408
0,0,0.177970002495165,-0.9978386759758,"50p-75p",4,73.5,0,0,0,46.7255554199219
0,0,0.183338900120584,-0.955903768539429,"50p-75p",4.5,73.5,0,0,0,27.0436096191406
0,0,0.177059097971053,-0.860019326210022,"75p-100p",5,73.5,0,0,0,10.6894445419312
0,0,0.178076091013912,-0.925801336765289,"50p-75p",5.5,73.5,0,0,0,0
0,0,0.173389856032288,-0.750715136528015,"75p-100p",6,73.5,0,0,0,11.3280553817749
0,0,0.173828611924601,-0.858076095581055,"75p-100p",6.5,73.5,0,0,0,40.0808334350586
0,0,0.173800166572134,-0.944367468357086,"50p-75p",7,73.5,0,0,0,57.0516662597656
0.76171875,0,0.173607910896964,-0.858716189861298,"75p-100p",7.5,73.5,0,0,0,0
2.2265625,0,0.174632867258218,-0.851279556751251,"75p-100p",8,73.5,0,0,0,0
3.75,0.76171875,0.176697206623453,-0.840974807739258,"75p-100p",8.5,73.5,0,0,0,0
5.21484375,2.2265625,0.17347358761483,-0.846687316894531,"75p-100p",9,73.5,0,0,0,0
4.6875,2.2265625,0.173082089318086,-0.975768268108368,"50p-75p",9.5,73.5,0,0,0,0
2.28515625,0.76171875,0.173026147321888,-0.89758038520813,"75p-100p",10,73.5,0,0,0,0
0.76171875,0,0.173145796598895,-0.826004385948181,"75p-100p",10.5,73.5,0,0,0,0.544722020626068
0.234375,0,0.173570824359143,-0.918927848339081,"50p-75p",11,73.5,0,0,0,1.80333399772644
0,0,0.174180006866869,-0.873332023620605,"75p-100p",11.5,73.5,0,0,0,0
0,0,0.174459970308814,-1.01296520233154,"50p-75p",12,73.5,0,0,0,0
0,0,0.173987762036619,-0.89282089471817,"75p-100p",12.5,73.5,0,0,0,0
0,0,0.171635466229829,-0.898302853107452,"50p-75p",13,73.5,0,0,0,5.79111099243164
0,0,0.165034859276194,-0.824798226356506,"75p-100p",13.5,73.5,0,0,0,0
1.40625,0.234375,0.150106158523505,-0.831535816192627,"75p-100p",14,73.5,0,0,0,15.288890838623
4.5703125,0.76171875,0.135447933669168,-0.945479929447174,"50p-75p",14.5,73.5,0,0,0,7.04222202301025
4.5703125,0.76171875,0.136820494174562,-0.758509457111359,"75p-100p",15,73.5,0,0,0,560.935852050781
1.40625,0.234375,0.238469940453331,-0.900892376899719,"50p-75p",15.5,73.5,0,0,0,0
0,0,0.234523267448104,-0.987499475479126,"50p-75p",-4.5,74,0,0,0,0
0,0,0.229160848706629,-0.829547047615051,"75p-100p",-4,74,0,0,0,2.21250009536743
0,0,0.23992109777538,-0.910905420780182,"50p-75p",-3.5,74,0,0,0,0
0,0,0.234081996737908,-0.937425076961517,"50p-75p",-3,74,0,0,0,0
0,0,0.227094012149915,-0.995926737785339,"50p-75p",-2.5,74,0,0,0,0
0.76171875,0,0.217380776743433,-0.893198370933533,"75p-100p",-2,74,0,0,0,0
2.2265625,0,0.217330908898075,-0.936721980571747,"50p-75p",-1.5,74,0,0,0,0
2.2265625,0,0.224234412717617,-0.866774022579193,"75p-100p",-1,74,0,0,0,0
0.76171875,0,0.194255762490356,-0.854637742042542,"75p-100p",-0.5,74,0,0,0,0
0,0,0.182547020865696,-0.920786142349243,"50p-75p",0,74,0,0,0,11.6022205352783
0,0,0.205439235169416,-0.854265153408051,"75p-100p",0.5,74,0,0,0,25.6055564880371
0,0,0.203802084519993,-0.963813662528992,"50p-75p",1,74,0,0,0,7.76750135421753
0,0,0.205881410190039,-0.825608015060425,"75p-100p",1.5,74,0,0,0,3.00222301483154
0,0,0.186828849887797,-0.979064464569092,"50p-75p",2,74,0,0,0,3
0,0,0.191308989183136,-0.896454691886902,"75p-100p",2.5,74,0,0,0,5.00416612625122
0,0,0.191061527354188,-0.878195703029633,"75p-100p",3,74,0,0,0,3.10944390296936
0,0,0.196448129549887,-0.872144341468811,"75p-100p",3.5,74,0,0,0,3.89083290100098
0,0,0.199094703410848,-0.853606522083282,"75p-100p",4,74,0,0,0,12.3077764511108
0,0,0.19848528553969,-0.939447462558746,"50p-75p",4.5,74,0,0,0,0
0,0,0.196827507534649,-0.825827240943909,"75p-100p",5,74,0,0,0,1.09166705608368
0,0,0.17764489126927,-0.855839431285858,"75p-100p",5.5,74,0,0,0,0
0,0,0.197763609771012,-0.856084823608398,"75p-100p",6,74,0,0,0,0
0,0,0.178943159386996,-0.858563661575317,"75p-100p",6.5,74,0,0,0,0
0,0,0.173022949426327,-0.850889682769775,"75p-100p",7,74,0,0,0,0
0.76171875,0,0.174036878223564,-0.807891130447388,"75p-100p",7.5,74,0,0,0,0
2.2265625,0,0.173538385422021,-0.853205025196075,"75p-100p",8,74,0,0,0,0
2.6953125,0.234375,0.175666015895344,-0.875747621059418,"75p-100p",8.5,74,0,0,0,0
2.28515625,0.76171875,0.180023374157508,-0.781186759471893,"75p-100p",9,74,0,0,0,0
1.5234375,0.76171875,0.17400853863839,-0.94627571105957,"50p-75p",9.5,74,0,0,0,0
0.46875,0.234375,0.173122170449781,-0.918798446655273,"50p-75p",10,74,0,0,0,0
0,0,0.173046853979062,-0.873246967792511,"75p-100p",10.5,74,0,0,0,0
0,0,0.173132888590033,-0.862457931041718,"75p-100p",11,74,0,0,0,0
0,0,0.173170841729164,-0.816603243350983,"75p-100p",11.5,74,0,0,0,0
0,0,0.173566619367623,-0.879336893558502,"75p-100p",12,74,0,0,0,0
0,0,0.174001929223734,-0.871829688549042,"75p-100p",12.5,74,0,0,0,1.41499996185303
0,0,0.174252907694958,-0.911174952983856,"50p-75p",13,74,0,0,0,0.56638902425766
0,0,0.174409753559237,-0.745382726192474,"75p-100p",13.5,74,0,0,0,5.08999872207642
0.76171875,0,0.173729531731551,-0.849486589431763,"75p-100p",14,74,0,0,0,0.940555989742279
2.2265625,0,0.172483770284332,-0.903427839279175,"50p-75p",14.5,74,0,0,0,5.71416711807251
2.2265625,0,0.170099394669389,-0.93287456035614,"50p-75p",15,74,0,0,0,0
0.76171875,0,0.14988078614855,-0.828325092792511,"75p-100p",15.5,74,0,0,0,0
0,0,0.227278379876513,-0.987638771533966,"50p-75p",-4.5,74.5,0,0,0,0
0,0,0.227471888196363,-0.909851253032684,"50p-75p",-4,74.5,0,0,0,0
0,0,0.23017623952127,-0.830146014690399,"75p-100p",-3.5,74.5,0,0,0,0
0,0,0.23300797384487,-0.936363339424133,"50p-75p",-3,74.5,0,0,0,0
0,0,0.23345345014648,-0.967333316802979,"50p-75p",-2.5,74.5,0,0,0,0
0.234375,0,0.239240339899887,-0.999266505241394,"50p-75p",-2,74.5,0,0,0,0
0.76171875,0,0.220656098140998,-0.947101891040802,"50p-75p",-1.5,74.5,0,0,0,0
0.76171875,0,0.218628684709753,-0.840245246887207,"75p-100p",-1,74.5,0,0,0,0
0.234375,0,0.231786001144139,-0.919109404087067,"50p-75p",-0.5,74.5,0,0,0,0
0,0,0.241064185782853,-0.838942587375641,"75p-100p",0,74.5,0,0,0,0
0,0,0.230198239982835,-0.920535743236542,"50p-75p",0.5,74.5,0,0,0,0
0,0,0.230368006298469,-0.89434015750885,"75p-100p",1,74.5,0,0,0,0
0,0,0.225095840226781,-0.868570327758789,"75p-100p",1.5,74.5,0,0,0,0
0,0,0.241815559366775,-0.950383365154266,"50p-75p",2,74.5,0,0,0,0
0,0,0.234523949822985,-0.916730165481567,"50p-75p",2.5,74.5,0,0,0,0
0,0,0.227595230553347,-0.808133244514465,"75p-100p",3,74.5,0,0,0,0
0,0,0.196510147140047,-0.880915939807892,"75p-100p",3.5,74.5,0,0,0,0
0,0,0.203649581989358,-0.892269432544708,"75p-100p",4,74.5,0,0,0,0
0,0,0.230073656675086,-0.952438950538635,"50p-75p",4.5,74.5,0,0,0,0
0,0,0.208622878373111,-0.895920395851135,"75p-100p",5,74.5,0,0,0,0
0,0,0.197584641866561,-0.878671288490295,"75p-100p",5.5,74.5,0,0,0,0
0,0,0.181554408761904,-0.859809100627899,"75p-100p",6,74.5,0,0,0,0
0,0,0.173589798874833,-0.883932292461395,"75p-100p",6.5,74.5,0,0,0,0
0,0,0.173110081426155,-0.870667934417725,"75p-100p",7,74.5,0,0,0,0
0.234375,0,0.173095029226005,-0.754112541675568,"75p-100p",7.5,74.5,0,0,0,0
0.76171875,0,0.175591524784148,-0.777108311653137,"75p-100p",8,74.5,0,0,0,0
0.76171875,0,0.207028671915232,-0.848101794719696,"75p-100p",8.5,74.5,0,0,0,0
0.234375,0,0.177982200464627,-0.912425577640533,"50p-75p",9,74.5,0,0,0,0
0,0,0.173368299000796,-0.891929626464844,"75p-100p",9.5,74.5,0,0,0,0
0,0,0.174531779342503,-0.866918206214905,"75p-100p",10,74.5,0,0,0,0
0,0,0.173953652366575,-0.893283843994141,"75p-100p",10.5,74.5,0,0,0,0
0,0,0.173444608070777,-0.880711734294891,"75p-100p",11,74.5,0,0,0,0
0,0,0.173225668524913,-0.93544989824295,"50p-75p",11.5,74.5,0,0,0,0
0,0,0.173047649416685,-0.922132432460785,"50p-75p",12,74.5,0,0,0,0
0,0,0.17302390048415,-0.879150032997131,"75p-100p",12.5,74.5,0,0,0,0
0,0,0.173100425555297,-0.872513353824615,"75p-100p",13,74.5,0,0,0,0
0,0,0.173427561507888,-0.822681844234467,"75p-100p",13.5,74.5,0,0,0,0
0.76171875,0,0.17415105368589,-0.977966248989105,"50p-75p",14,74.5,0,0,0,0
2.2265625,0,0.174121184829232,-0.907236337661743,"50p-75p",14.5,74.5,0,0,0,0
2.2265625,0,0.174191428390405,-0.877094089984894,"75p-100p",15,74.5,0,0,0,0
0.76171875,0,0.1647502767689,-0.911581695079803,"50p-75p",15.5,74.5,0,0,0,0
